"spec","cond","pH","rep","day","count","dilution","cfus","measured.pH","class"
"BC9","JB370",5,4,21,526,-5,5.26e+08,7.47,"bacteria"
"BC9","community",5,4,21,15,-3,150000,7.86,"bacteria"
"BC10","alone",5,4,21,65,-5,6.5e+07,7.19,"bacteria"
"BC10","BC9",5,4,21,169,-5,1.69e+08,7.19,"bacteria"
"BC10","JB5",5,4,21,63,-5,6.3e+07,7.99,"bacteria"
"BC10","JB7",5,4,21,86,-5,8.6e+07,7.72,"bacteria"
"BC10","135E",5,4,21,56,-5,5.6e+07,7.65,"bacteria"
"BC10","JBC",5,4,21,103,-4,10300000,7.75,"bacteria"
"BC10","community",5,4,21,106,-4,10600000,7.86,"bacteria"
"JB5","alone",5,4,21,53,-3,530000,6.47,"bacteria"
"JB5","BC10",5,4,21,390,-6,3.9e+09,7.99,"bacteria"
"JB5","JB7",5,4,21,17,-3,170000,6.6,"bacteria"
"JB5","135E",5,4,21,290,-6,2.9e+09,8.13,"bacteria"
"JB5","JB370",5,4,21,52,-5,5.2e+07,7.72,"bacteria"
"JB5","community",5,4,21,20,-4,2e+06,7.86,"bacteria"
"JB7","alone",5,4,21,11,0,110,6.43,"bacteria"
"JB7","BC10",5,4,21,114,-6,1.14e+09,7.72,"bacteria"
"JB7","JB5",5,4,21,25,0,250,6.6,"bacteria"
"JB7","135E",5,4,21,348,-6,3.48e+09,8.15,"bacteria"
"JB7","JBC",5,4,21,1,0,10,7.77,"bacteria"
"JB7","JB370",5,4,21,11,-5,1.1e+07,7.63,"bacteria"
"JB7","community",5,4,21,58,-4,5800000,7.86,"bacteria"
"135E","alone",5,4,21,240,-4,2.4e+07,7.36,"fungi"
"135E","BC9",5,4,21,41,-5,4.1e+07,7.37,"fungi"
"135E","BC10",5,4,21,31,-5,3.1e+07,7.65,"fungi"
"135E","JB5",5,4,21,135,-4,13500000,8.13,"fungi"
"135E","JB7",5,4,21,169,-4,16900000,8.15,"fungi"
"135E","JBC",5,4,21,0,0,0,7.58,"fungi"
"135E","JB370",5,4,21,189,-4,18900000,7.77,"fungi"
"135E","community",5,4,21,0,0,0,6.86,"fungi"
"JBC","alone",5,4,21,86,-5,8.6e+07,7.75,"fungi"
"JBC","BC9",5,4,21,68,-5,6.8e+07,7.9,"fungi"
"JBC","BC10",5,4,21,69,-5,6.9e+07,7.75,"fungi"
"JBC","JB5",5,4,21,109,-5,1.09e+08,NA,"fungi"
"JBC","JB7",5,4,21,78,-5,7.8e+07,7.77,"fungi"
"JBC","135E",5,4,21,64,-5,6.4e+07,7.58,"fungi"
"JBC","JB370",5,4,21,56,-5,5.6e+07,7.7,"fungi"
"JBC","community",5,4,21,76,-5,7.6e+07,7.86,"fungi"
"JB370","alone",5,4,21,79,-4,7900000,7.65,"fungi"
"JB370","BC9",5,4,21,67,-4,6700000,7.47,"fungi"
"JB370","JB5",5,4,21,44,-4,4400000,7.72,"fungi"
"JB370","JB7",5,4,21,48,-4,4800000,7.63,"fungi"
"JB370","135E",5,4,21,64,-4,6400000,7.77,"fungi"
"JB370","JBC",5,4,21,23,0,230,7.7,"fungi"
"JB370","community",5,4,21,241,0,2410,7.86,"fungi"
"BC9","alone",7,4,21,12,-6,1.2e+08,8.11,"bacteria"
"BC9","BC10",7,4,21,53,-5,5.3e+07,8.09,"bacteria"
"BC9","JB5",7,4,21,43,-6,4.3e+08,8.45,"bacteria"
"BC9","JB7",7,4,21,40,-6,4e+08,8.28,"bacteria"
"BC9","135E",7,4,21,29,-6,2.9e+08,8.11,"bacteria"
"BC9","JBC",7,4,21,231,-5,2.31e+08,8.27,"bacteria"
"BC9","JB370",7,4,21,210,-5,2.1e+08,8.35,"bacteria"
"BC9","community",7,4,21,38,-5,3.8e+07,8.19,"bacteria"
"BC10","alone",7,4,21,201,-5,2.01e+08,8.07,"bacteria"
"BC10","BC9",7,4,21,21,-6,2.1e+08,8.09,"bacteria"
"BC10","JB5",7,4,21,148,-5,1.48e+08,8.33,"bacteria"
"BC10","JB7",7,4,21,280,-5,2.8e+08,8.39,"bacteria"
"BC10","135E",7,4,21,123,-5,1.23e+08,8.25,"bacteria"
"BC10","JBC",7,4,21,152,-5,1.52e+08,8.29,"bacteria"
"BC10","JB370",7,4,21,147,-5,1.47e+08,8.43,"bacteria"
"BC10","community",7,4,21,68,-5,6.8e+07,8.19,"bacteria"
"JB5","alone",7,4,21,51,-7,5.1e+09,8.43,"bacteria"
"JB5","BC9",7,4,21,319,-6,3.19e+09,8.45,"bacteria"
"JB5","BC10",7,4,21,376,-6,3.76e+09,8.33,"bacteria"
"JB5","JB7",7,4,21,251,-6,2.51e+09,8.58,"bacteria"
"JB5","135E",7,4,21,31,-7,3.1e+09,8.4,"bacteria"
"JB5","JBC",7,4,21,15,-5,1.5e+07,8.3,"bacteria"
"JB5","JB370",7,4,21,68,-6,6.8e+08,8.36,"bacteria"
"JB5","community",7,4,21,63,-5,6.3e+07,8.19,"bacteria"
"JB7","alone",7,4,21,171,-6,1.71e+09,8.53,"bacteria"
"JB7","BC9",7,4,21,232,-6,2.32e+09,8.28,"bacteria"
"JB7","BC10",7,4,21,291,-6,2.91e+09,8.39,"bacteria"
"JB7","JB5",7,4,21,202,-6,2.02e+09,8.58,"bacteria"
"JB7","135E",7,4,21,53,-7,5.3e+09,8.47,"bacteria"
"JB7","JBC",7,4,21,112,-6,1.12e+09,8.38,"bacteria"
"JB7","community",7,4,21,122,-5,1.22e+08,8.19,"bacteria"
"135E","alone",7,4,21,240,-4,2.4e+07,7.78,"fungi"
"135E","BC9",7,4,21,41,-5,4.1e+07,8.11,"fungi"
"135E","BC10",7,4,21,31,-5,3.1e+07,8.25,"fungi"
"135E","JB5",7,4,21,135,-4,13500000,8.4,"fungi"
"135E","JB7",7,4,21,169,-4,16900000,8.47,"fungi"
"135E","JBC",7,4,21,0,0,0,8.2,"fungi"
"135E","JB370",7,4,21,189,-4,18900000,8.24,"fungi"
"135E","community",7,4,21,0,0,0,8.19,"fungi"
"JBC","alone",7,4,21,67,-5,6.7e+07,8.2,"fungi"
"JBC","BC9",7,4,21,48,-5,4.8e+07,8.27,"fungi"
"JBC","BC10",7,4,21,59,-5,5.9e+07,8.29,"fungi"
"JBC","JB5",7,4,21,50,-5,5e+07,8.3,"fungi"
"JBC","JB7",7,4,21,44,-5,4.4e+07,8.38,"fungi"
"JBC","135E",7,4,21,57,-5,5.7e+07,8.2,"fungi"
"JBC","JB370",7,4,21,52,-5,5.2e+07,8.24,"fungi"
"JBC","community",7,4,21,32,-5,3.2e+07,8.19,"fungi"
"JB370","alone",7,4,21,114,-3,1140000,8.2,"fungi"
"JB370","BC9",7,4,21,51,-3,510000,8.35,"fungi"
"JB370","BC10",7,4,21,44,-3,440000,8.43,"fungi"
"JB370","JB5",7,4,21,114,-3,1140000,8.36,"fungi"
"JB370","135E",7,4,21,311,-3,3110000,8.24,"fungi"
"JB370","JBC",7,4,21,273,0,2730,8.24,"fungi"
"BC9","alone",5,5,0,10,0,25,5.86,"bacteria"
"BC9","BC10",5,5,0,10,0,25,5.86,"bacteria"
"BC9","JB5",5,5,0,10,0,25,5.86,"bacteria"
"BC9","JB7",5,5,0,10,0,25,5.86,"bacteria"
"BC9","135E",5,5,0,10,0,25,5.86,"bacteria"
"BC9","JBC",5,5,0,10,0,25,5.86,"bacteria"
"BC9","JB370",5,5,0,10,0,25,5.86,"bacteria"
"BC9","community",5,5,0,10,0,25,5.86,"bacteria"
"BC10","alone",5,5,0,40,0,100,5.86,"bacteria"
"BC10","BC9",5,5,0,40,0,100,5.86,"bacteria"
"BC10","JB5",5,5,0,40,0,100,5.86,"bacteria"
"BC10","JB7",5,5,0,40,0,100,5.86,"bacteria"
"BC10","135E",5,5,0,40,0,100,5.86,"bacteria"
"BC10","JBC",5,5,0,40,0,100,5.86,"bacteria"
"BC10","JB370",5,5,0,40,0,100,5.86,"bacteria"
"BC10","community",5,5,0,40,0,100,5.86,"bacteria"
"JB5","alone",5,5,0,53,0,133,5.86,"bacteria"
"JB5","BC9",5,5,0,53,0,133,5.86,"bacteria"
"JB5","BC10",5,5,0,53,0,133,5.86,"bacteria"
"JB5","JB7",5,5,0,53,0,133,5.86,"bacteria"
"JB5","135E",5,5,0,53,0,133,5.86,"bacteria"
"JB5","JBC",5,5,0,53,0,133,5.86,"bacteria"
"JB5","JB370",5,5,0,53,0,133,5.86,"bacteria"
"JB5","community",5,5,0,53,0,133,5.86,"bacteria"
"JB7","alone",5,5,0,90,0,225,5.86,"bacteria"
"JB7","BC9",5,5,0,90,0,225,5.86,"bacteria"
"JB7","BC10",5,5,0,90,0,225,5.86,"bacteria"
"JB7","JB5",5,5,0,90,0,225,5.86,"bacteria"
"JB7","135E",5,5,0,90,0,225,5.86,"bacteria"
"JB7","JBC",5,5,0,90,0,225,5.86,"bacteria"
"JB7","JB370",5,5,0,90,0,225,5.86,"bacteria"
"JB7","community",5,5,0,90,0,225,5.86,"bacteria"
"135E","alone",5,5,0,94,0,235,5.86,"fungi"
"135E","BC9",5,5,0,94,0,235,5.86,"fungi"
"135E","BC10",5,5,0,94,0,235,5.86,"fungi"
"135E","JB5",5,5,0,94,0,235,5.86,"fungi"
"135E","JB7",5,5,0,94,0,235,5.86,"fungi"
"135E","JBC",5,5,0,94,0,235,5.86,"fungi"
"135E","JB370",5,5,0,94,0,235,5.86,"fungi"
"135E","community",5,5,0,94,0,235,5.86,"fungi"
"JBC","alone",5,5,0,50,0,125,5.86,"fungi"
"JBC","BC9",5,5,0,50,0,125,5.86,"fungi"
"JBC","BC10",5,5,0,50,0,125,5.86,"fungi"
"JBC","JB5",5,5,0,50,0,125,5.86,"fungi"
"JBC","JB7",5,5,0,50,0,125,5.86,"fungi"
"JBC","135E",5,5,0,50,0,125,5.86,"fungi"
"JBC","JB370",5,5,0,50,0,125,5.86,"fungi"
"JBC","community",5,5,0,50,0,125,5.86,"fungi"
"JB370","alone",5,5,0,0,0,603,5.86,"fungi"
"JB370","BC9",5,5,0,0,0,603,5.86,"fungi"
"JB370","BC10",5,5,0,0,0,603,5.86,"fungi"
"JB370","JB5",5,5,0,0,0,603,5.86,"fungi"
"JB370","JB7",5,5,0,0,0,603,5.86,"fungi"
"JB370","135E",5,5,0,0,0,603,5.86,"fungi"
"JB370","JBC",5,5,0,0,0,603,5.86,"fungi"
"JB370","community",5,5,0,0,0,603,5.86,"fungi"
"BC9","alone",7,5,0,10,0,25,7.1,"bacteria"
"BC9","BC10",7,5,0,10,0,25,7.1,"bacteria"
"BC9","JB5",7,5,0,10,0,25,7.1,"bacteria"
"BC9","JB7",7,5,0,10,0,25,7.1,"bacteria"
"BC9","135E",7,5,0,10,0,25,7.1,"bacteria"
"BC9","JBC",7,5,0,10,0,25,7.1,"bacteria"
"BC9","JB370",7,5,0,10,0,25,7.1,"bacteria"
"BC9","community",7,5,0,10,0,25,7.1,"bacteria"
"BC10","alone",7,5,0,40,0,100,7.1,"bacteria"
"BC10","BC9",7,5,0,40,0,100,7.1,"bacteria"
"BC10","JB5",7,5,0,40,0,100,7.1,"bacteria"
"BC10","JB7",7,5,0,40,0,100,7.1,"bacteria"
"BC10","135E",7,5,0,40,0,100,7.1,"bacteria"
"BC10","JBC",7,5,0,40,0,100,7.1,"bacteria"
"BC10","JB370",7,5,0,40,0,100,7.1,"bacteria"
"BC10","community",7,5,0,40,0,100,7.1,"bacteria"
"JB5","alone",7,5,0,53,0,133,7.1,"bacteria"
"JB5","BC9",7,5,0,53,0,133,7.1,"bacteria"
"JB5","BC10",7,5,0,53,0,133,7.1,"bacteria"
"JB5","JB7",7,5,0,53,0,133,7.1,"bacteria"
"JB5","135E",7,5,0,53,0,133,7.1,"bacteria"
"JB5","JBC",7,5,0,53,0,133,7.1,"bacteria"
"JB5","JB370",7,5,0,53,0,133,7.1,"bacteria"
"JB5","community",7,5,0,53,0,133,7.1,"bacteria"
"JB7","alone",7,5,0,90,0,225,7.1,"bacteria"
"JB7","BC9",7,5,0,90,0,225,7.1,"bacteria"
"JB7","BC10",7,5,0,90,0,225,7.1,"bacteria"
"JB7","JB5",7,5,0,90,0,225,7.1,"bacteria"
"JB7","135E",7,5,0,90,0,225,7.1,"bacteria"
"JB7","JBC",7,5,0,90,0,225,7.1,"bacteria"
"JB7","JB370",7,5,0,90,0,225,7.1,"bacteria"
"JB7","community",7,5,0,90,0,225,7.1,"bacteria"
"135E","alone",7,5,0,94,0,235,7.1,"fungi"
"135E","BC9",7,5,0,94,0,235,7.1,"fungi"
"135E","BC10",7,5,0,94,0,235,7.1,"fungi"
"135E","JB5",7,5,0,94,0,235,7.1,"fungi"
"135E","JB7",7,5,0,94,0,235,7.1,"fungi"
"135E","JBC",7,5,0,94,0,235,7.1,"fungi"
"135E","JB370",7,5,0,94,0,235,7.1,"fungi"
"135E","community",7,5,0,94,0,235,7.1,"fungi"
"JBC","alone",7,5,0,50,0,125,7.1,"fungi"
"JBC","BC9",7,5,0,50,0,125,7.1,"fungi"
"JBC","BC10",7,5,0,50,0,125,7.1,"fungi"
"JBC","JB5",7,5,0,50,0,125,7.1,"fungi"
"JBC","JB7",7,5,0,50,0,125,7.1,"fungi"
"JBC","135E",7,5,0,50,0,125,7.1,"fungi"
"JBC","JB370",7,5,0,50,0,125,7.1,"fungi"
"JBC","community",7,5,0,50,0,125,7.1,"fungi"
"JB370","alone",7,5,0,0,0,603,7.1,"fungi"
"JB370","BC9",7,5,0,0,0,603,7.1,"fungi"
"JB370","BC10",7,5,0,0,0,603,7.1,"fungi"
"JB370","JB5",7,5,0,0,0,603,7.1,"fungi"
"JB370","JB7",7,5,0,0,0,603,7.1,"fungi"
"JB370","135E",7,5,0,0,0,603,7.1,"fungi"
"JB370","JBC",7,5,0,0,0,603,7.1,"fungi"
"JB370","community",7,5,0,0,0,603,7.1,"fungi"
"BC9","alone",5,5,3,85,-3,850000,5.87,"bacteria"
"BC9","BC10",5,5,3,13,-3,130000,6.19,"bacteria"
"BC9","JB5",5,5,3,68,-3,680000,6.07,"bacteria"
"BC9","JB7",5,5,3,88,-3,880000,6.09,"bacteria"
"BC9","135E",5,5,3,96,-4,9600000,6.87,"bacteria"
"BC9","JBC",5,5,3,231,-4,23100000,6.26,"bacteria"
"BC9","JB370",5,5,3,129,-4,12900000,6.23,"bacteria"
"BC9","community",5,5,3,30,-4,3e+06,6.95,"bacteria"
"BC10","alone",5,5,3,34,-5,3.4e+07,6.08,"bacteria"
"BC10","BC9",5,5,3,83,-5,8.3e+07,6.19,"bacteria"
"BC10","JB5",5,5,3,39,-5,3.9e+07,6.23,"bacteria"
"BC10","JB7",5,5,3,36,-5,3.6e+07,6.23,"bacteria"
"BC10","135E",5,5,3,211,-4,21100000,6.87,"bacteria"
"BC10","JBC",5,5,3,88,-5,8.8e+07,6.39,"bacteria"
"BC10","JB370",5,5,3,90,-5,9e+07,6.38,"bacteria"
"BC10","community",5,5,3,129,-4,12900000,6.95,"bacteria"
"JB5","alone",5,5,3,31,0,310,6.03,"bacteria"
"JB5","BC9",5,5,3,6,-1,600,6.07,"bacteria"
"JB5","BC10",5,5,3,42,-1,4200,6.23,"bacteria"
"JB5","JB7",5,5,3,32,0,320,6.2,"bacteria"
"JB5","135E",5,5,3,32,-3,320000,6.79,"bacteria"
"JB5","JBC",5,5,3,150,0,1500,6.28,"bacteria"
"JB5","JB370",5,5,3,47,0,470,6.22,"bacteria"
"JB5","community",5,5,3,92,-3,920000,6.95,"bacteria"
"JB7","alone",5,5,3,15,0,150,6.05,"bacteria"
"JB7","BC9",5,5,3,3,-1,300,6.09,"bacteria"
"JB7","BC10",5,5,3,2,-1,200,6.23,"bacteria"
"JB7","JB5",5,5,3,17,0,170,6.2,"bacteria"
"JB7","135E",5,5,3,236,-2,236000,6.92,"bacteria"
"JB7","JBC",5,5,3,22,0,220,6.32,"bacteria"
"JB7","JB370",5,5,3,11,0,110,6.23,"bacteria"
"JB7","community",5,5,3,8,-3,80000,6.95,"bacteria"
"135E","alone",5,5,3,115,-4,11500000,6.75,"fungi"
"135E","BC9",5,5,3,157,-4,15700000,6.87,"fungi"
"135E","BC10",5,5,3,142,-4,14200000,6.87,"fungi"
"135E","JB5",5,5,3,121,-4,12100000,6.79,"fungi"
"135E","JB7",5,5,3,173,-4,17300000,6.92,"fungi"
"135E","JBC",5,5,3,192,-4,19200000,6.9,"fungi"
"135E","JB370",5,5,3,116,-4,11600000,6.71,"fungi"
"135E","community",5,5,3,116,-4,11600000,6.95,"fungi"
"JBC","alone",5,5,3,109,-1,10900,6.27,"fungi"
"JBC","BC9",5,5,3,62,-1,6200,6.26,"fungi"
"JBC","BC10",5,5,3,48,-1,4800,6.39,"fungi"
"JBC","JB5",5,5,3,70,-1,7000,6.28,"fungi"
"JBC","JB7",5,5,3,70,-1,7000,6.32,"fungi"
"JBC","135E",5,5,3,1,0,10,6.9,"fungi"
"JBC","JB370",5,5,3,157,-1,15700,6.34,"fungi"
"JBC","community",5,5,3,52,0,520,6.95,"fungi"
"JB370","alone",5,5,3,30,-1,3000,6.26,"fungi"
"JB370","BC9",5,5,3,44,-1,4400,6.23,"fungi"
"JB370","BC10",5,5,3,14,-1,1400,6.38,"fungi"
"JB370","JB5",5,5,3,6,-1,600,6.22,"fungi"
"JB370","JB7",5,5,3,17,-1,1700,6.23,"fungi"
"JB370","135E",5,5,3,15,-1,1500,6.71,"fungi"
"JB370","JBC",5,5,3,3,-1,300,6.34,"fungi"
"BC9","alone",7,5,3,47,-5,4.7e+07,7.31,"bacteria"
"BC9","BC10",7,5,3,20,-5,2e+07,7.44,"bacteria"
"BC9","JB5",7,5,3,146,-5,1.46e+08,7.41,"bacteria"
"BC9","JB7",7,5,3,116,-5,1.16e+08,7.38,"bacteria"
"BC9","135E",7,5,3,36,-5,3.6e+07,7.43,"bacteria"
"BC9","JBC",7,5,3,182,-5,1.82e+08,7.42,"bacteria"
"BC9","JB370",7,5,3,172,-5,1.72e+08,7.47,"bacteria"
"BC9","community",7,5,3,45,-5,4.5e+07,7.51,"bacteria"
"BC10","alone",7,5,3,86,-5,8.6e+07,7.44,"bacteria"
"BC10","BC9",7,5,3,137,-5,1.37e+08,7.44,"bacteria"
"BC10","JB5",7,5,3,88,-5,8.8e+07,7.34,"bacteria"
"BC10","JB7",7,5,3,126,-5,1.26e+08,7.47,"bacteria"
"BC10","135E",7,5,3,380,-5,3.8e+08,7.64,"bacteria"
"BC10","JBC",7,5,3,11,-5,1.1e+07,7.42,"bacteria"
"BC10","JB370",7,5,3,128,-5,1.28e+08,7.48,"bacteria"
"BC10","community",7,5,3,80,-5,8e+07,7.51,"bacteria"
"JB5","alone",7,5,3,12,-4,1200000,7.42,"bacteria"
"JB5","BC9",7,5,3,92,-3,920000,7.41,"bacteria"
"JB5","BC10",7,5,3,53,-3,530000,7.34,"bacteria"
"JB5","JB7",7,5,3,93,-4,9300000,7.44,"bacteria"
"JB5","135E",7,5,3,2,-3,20000,7.44,"bacteria"
"JB5","JBC",7,5,3,71,-4,7100000,7.27,"bacteria"
"JB5","JB370",7,5,3,158,-4,15800000,7.47,"bacteria"
"JB5","community",7,5,3,74,-4,7400000,7.51,"bacteria"
"JB7","alone",7,5,3,152,-4,15200000,7.42,"bacteria"
"JB7","BC9",7,5,3,36,-4,3600000,7.38,"bacteria"
"JB7","BC10",7,5,3,46,-5,4.6e+07,7.47,"bacteria"
"JB7","JB5",7,5,3,38,-5,3.8e+07,7.44,"bacteria"
"JB7","135E",7,5,3,54,-4,5400000,7.41,"bacteria"
"JB7","JB370",7,5,3,44,-5,4.4e+07,7.45,"bacteria"
"JB7","community",7,5,3,17,-5,1.7e+07,7.51,"bacteria"
"135E","alone",7,5,3,18,-4,1800000,7.41,"fungi"
"135E","BC9",7,5,3,18,-4,1800000,7.43,"fungi"
"135E","BC10",7,5,3,39,-4,3900000,7.64,"fungi"
"135E","JB5",7,5,3,29,-4,2900000,7.44,"fungi"
"135E","JB7",7,5,3,25,-4,2500000,7.41,"fungi"
"135E","JBC",7,5,3,202,-3,2020000,7.25,"fungi"
"135E","JB370",7,5,3,225,-3,2250000,7.44,"fungi"
"135E","community",7,5,3,418,-3,4180000,7.51,"fungi"
"JBC","alone",7,5,3,27,-1,2700,7.35,"fungi"
"JBC","BC9",7,5,3,101,0,1010,7.42,"fungi"
"JBC","BC10",7,5,3,210,0,2100,7.42,"fungi"
"JBC","JB5",7,5,3,22,-1,2200,7.27,"fungi"
"JBC","JB7",7,5,3,13,-1,1300,7.24,"fungi"
"JBC","135E",7,5,3,20,-1,2000,7.25,"fungi"
"JBC","JB370",7,5,3,7,-1,700,7.31,"fungi"
"JB370","alone",7,5,3,42,0,420,7.44,"fungi"
"JB370","BC9",7,5,3,10,0,100,7.47,"fungi"
"JB370","BC10",7,5,3,22,0,220,7.48,"fungi"
"JB370","JB7",7,5,3,39,0,390,7.45,"fungi"
"JB370","135E",7,5,3,49,0,490,7.44,"fungi"
"JB370","JBC",7,5,3,1,-1,100,7.31,"fungi"
"BC9","alone",5,5,10,301,-4,30100000,6.24,"bacteria"
"BC9","BC10",5,5,10,29,-4,2900000,6.71,"bacteria"
"BC9","JB5",5,5,10,351,-4,35100000,6.19,"bacteria"
"BC9","JB7",5,5,10,308,-5,3.08e+08,6.16,"bacteria"
"BC9","135E",5,5,10,141,-5,1.41e+08,6.82,"bacteria"
"BC9","JBC",5,5,10,74,-4,7400000,6.81,"bacteria"
"BC9","JB370",5,5,10,47,-6,4.7e+08,7.21,"bacteria"
"BC9","community",5,5,10,51,-4,5100000,6.84,"bacteria"
"BC10","alone",5,5,10,125,-5,1.25e+08,6.74,"bacteria"
"BC10","BC9",5,5,10,91,-5,9.1e+07,6.71,"bacteria"
"BC10","JB5",5,5,10,336,-4,33600000,6.77,"bacteria"
"BC10","JBC",5,5,10,29,-5,2.9e+07,6.6,"bacteria"
"BC10","JB370",5,5,10,369,-5,3.69e+08,7.44,"bacteria"
"BC10","community",5,5,10,125,-4,12500000,6.84,"bacteria"
"JB5","alone",5,5,10,113,-1,11300,6.24,"bacteria"
"JB5","BC9",5,5,10,26,-1,2600,6.19,"bacteria"
"JB5","BC10",5,5,10,48,-4,4800000,6.77,"bacteria"
"JB5","JB7",5,5,10,132,-1,13200,6.28,"bacteria"
"JB5","JBC",5,5,10,9,0,90,6.75,"bacteria"
"JB5","JB370",5,5,10,210,-4,2.1e+07,7.28,"bacteria"
"JB5","community",5,5,10,58,-4,5800000,6.84,"bacteria"
"JB7","alone",5,5,10,15,0,150,6.22,"bacteria"
"JB7","BC9",5,5,10,1,-1,100,6.16,"bacteria"
"JB7","BC10",5,5,10,514,-4,51400000,6.81,"bacteria"
"JB7","JB5",5,5,10,20,0,200,6.28,"bacteria"
"JB7","JBC",5,5,10,2,0,20,6.7,"bacteria"
"JB7","JB370",5,5,10,40,-3,4e+05,7.08,"bacteria"
"JB7","community",5,5,10,4,-4,4e+05,6.84,"bacteria"
"135E","alone",5,5,10,127,-4,12700000,7.08,"fungi"
"135E","BC9",5,5,10,244,-4,24400000,6.82,"fungi"
"135E","BC10",5,5,10,255,-4,25500000,7.02,"fungi"
"135E","JB5",5,5,10,153,-4,15300000,7.17,"fungi"
"135E","JB7",5,5,10,113,-4,11300000,7.22,"fungi"
"135E","JBC",5,5,10,10,-3,1e+05,6.72,"fungi"
"135E","JB370",5,5,10,70,-4,7e+06,7.66,"fungi"
"135E","community",5,5,10,59,-3,590000,6.84,"fungi"
"JBC","alone",5,5,10,52,-5,5.2e+07,6.65,"fungi"
"JBC","BC9",5,5,10,52,-5,5.2e+07,6.81,"fungi"
"JBC","BC10",5,5,10,41,-5,4.1e+07,6.6,"fungi"
"JBC","JB5",5,5,10,68,-5,6.8e+07,6.75,"fungi"
"JBC","JB7",5,5,10,43,-5,4.3e+07,6.7,"fungi"
"JBC","135E",5,5,10,19,-5,1.9e+07,6.72,"fungi"
"JBC","JB370",5,5,10,43,-5,4.3e+07,6.99,"fungi"
"JBC","community",5,5,10,30,-5,3e+07,6.84,"fungi"
"JB370","alone",5,5,10,61,-3,610000,7.09,"fungi"
"JB370","BC9",5,5,10,78,-3,780000,7.21,"fungi"
"JB370","BC10",5,5,10,18,-4,1800000,7.44,"fungi"
"JB370","JB5",5,5,10,52,-3,520000,7.28,"fungi"
"JB370","JB7",5,5,10,10,-4,1e+06,7.08,"fungi"
"JB370","135E",5,5,10,2,-4,2e+05,7.66,"fungi"
"BC9","alone",7,5,10,251,-5,2.51e+08,7.66,"bacteria"
"BC9","BC10",7,5,10,86,-4,8600000,7.57,"bacteria"
"BC9","JB5",7,5,10,239,-5,2.39e+08,7.61,"bacteria"
"BC9","JB7",7,5,10,233,-5,2.33e+08,7.63,"bacteria"
"BC9","135E",7,5,10,206,-5,2.06e+08,7.73,"bacteria"
"BC9","JBC",7,5,10,258,-5,2.58e+08,6.94,"bacteria"
"BC9","JB370",7,5,10,254,-5,2.54e+08,7.67,"bacteria"
"BC9","community",7,5,10,84,-4,8400000,6.8,"bacteria"
"BC10","alone",7,5,10,114,-5,1.14e+08,7.6,"bacteria"
"BC10","BC9",7,5,10,145,-5,1.45e+08,7.57,"bacteria"
"BC10","JB5",7,5,10,128,-5,1.28e+08,7.69,"bacteria"
"BC10","JB7",7,5,10,164,-5,1.64e+08,7.74,"bacteria"
"BC10","JBC",7,5,10,129,-5,1.29e+08,6.89,"bacteria"
"BC10","JB370",7,5,10,120,-5,1.2e+08,7.62,"bacteria"
"BC10","community",7,5,10,48,-5,4.8e+07,6.8,"bacteria"
"JB5","alone",7,5,10,131,-6,1.31e+09,7.7,"bacteria"
"JB5","BC9",7,5,10,89,-6,8.9e+08,7.61,"bacteria"
"JB5","BC10",7,5,10,114,-6,1.14e+09,7.69,"bacteria"
"JB5","JB7",7,5,10,126,-6,1.26e+09,7.86,"bacteria"
"JB5","135E",7,5,10,118,-6,1.18e+09,7.62,"bacteria"
"JB5","JBC",7,5,10,135,-1,13500,7.28,"bacteria"
"JB5","JB370",7,5,10,82,-6,8.2e+08,7.81,"bacteria"
"JB5","community",7,5,10,19,-4,1900000,6.8,"bacteria"
"JB7","alone",7,5,10,113,-6,1.13e+09,7.63,"bacteria"
"JB7","BC9",7,5,10,117,-6,1.17e+09,7.63,"bacteria"
"JB7","BC10",7,5,10,144,-6,1.44e+09,7.74,"bacteria"
"JB7","JB5",7,5,10,170,-6,1.7e+09,7.86,"bacteria"
"JB7","135E",7,5,10,330,-6,3.3e+09,7.62,"bacteria"
"JB7","JBC",7,5,10,65,-5,6.5e+07,7.25,"bacteria"
"JB7","JB370",7,5,10,99,-6,9.9e+08,7.86,"bacteria"
"JB7","community",7,5,10,29,-4,2900000,6.8,"bacteria"
"135E","alone",7,5,10,31,-4,3100000,7.41,"fungi"
"135E","BC9",7,5,10,71,-4,7100000,7.73,"fungi"
"135E","BC10",7,5,10,34,-4,3400000,7.74,"fungi"
"135E","JB5",7,5,10,150,-4,1.5e+07,7.62,"fungi"
"135E","JB7",7,5,10,93,-4,9300000,7.62,"fungi"
"135E","JBC",7,5,10,10,-1,1000,7.31,"fungi"
"135E","JB370",7,5,10,246,-3,2460000,7.76,"fungi"
"135E","community",7,5,10,25,-1,2500,6.8,"fungi"
"JBC","alone",7,5,10,35,-5,3.5e+07,7.38,"fungi"
"JBC","BC9",7,5,10,32,-5,3.2e+07,6.94,"fungi"
"JBC","BC10",7,5,10,33,-5,3.3e+07,6.89,"fungi"
"JBC","JB5",7,5,10,53,-5,5.3e+07,7.28,"fungi"
"JBC","JB7",7,5,10,48,-5,4.8e+07,7.25,"fungi"
"JBC","135E",7,5,10,50,-5,5e+07,7.31,"fungi"
"JBC","JB370",7,5,10,48,-5,4.8e+07,7.25,"fungi"
